path,participant_id,sequence_id,sign
train_landmark_files/36257/4149629960.parquet,36257,4149629960,thankyou
train_landmark_files/4718/4150606289.parquet,4718,4150606289,hello
train_landmark_files/22343/415087971.parquet,22343,415087971,later
train_landmark_files/53618/4151143995.parquet,53618,4151143995,please
train_landmark_files/62590/4151698534.parquet,62590,4151698534,mom
train_landmark_files/27610/4152662656.parquet,27610,4152662656,no
train_landmark_files/30680/4152880825.parquet,30680,4152880825,happy
train_landmark_files/26734/4153938750.parquet,26734,4153938750,sad
train_landmark_files/53618/4154717427.parquet,53618,4154717427,sad
train_landmark_files/26734/415472533.parquet,26734,415472533,dad
train_landmark_files/36257/4155198576.parquet,36257,4155198576,happy
train_landmark_files/30680/415604814.parquet,30680,415604814,yes
train_landmark_files/34503/4156281454.parquet,34503,4156281454,sad
train_landmark_files/18796/4157520449.parquet,18796,4157520449,later
train_landmark_files/25571/4157538899.parquet,25571,4157538899,dad
train_landmark_files/53618/4159611916.parquet,53618,4159611916,please
train_landmark_files/25571/4161036626.parquet,25571,4161036626,happy
train_landmark_files/37055/416120195.parquet,37055,416120195,dad
train_landmark_files/27610/4161575447.parquet,27610,4161575447,happy
train_landmark_files/26734/4161971981.parquet,26734,4161971981,later
train_landmark_files/18796/4162333582.parquet,18796,4162333582,please
train_landmark_files/29302/4163661799.parquet,29302,4163661799,sad
train_landmark_files/61333/4164579587.parquet,61333,4164579587,hello
train_landmark_files/37055/4165225093.parquet,37055,4165225093,no
train_landmark_files/61333/4168502170.parquet,61333,4168502170,yes
train_landmark_files/62590/4168947663.parquet,62590,4168947663,happy
train_landmark_files/53618/4169970113.parquet,53618,4169970113,thankyou
train_landmark_files/2044/4170501545.parquet,2044,4170501545,thankyou
train_landmark_files/62590/4172267114.parquet,62590,4172267114,later
train_landmark_files/27610/4172373342.parquet,27610,4172373342,dad
train_landmark_files/25571/4173419593.parquet,25571,4173419593,sad
train_landmark_files/37055/4174189999.parquet,37055,4174189999,hello
train_landmark_files/37779/4176055512.parquet,37779,4176055512,hello
train_landmark_files/26734/4176060450.parquet,26734,4176060450,happy
train_landmark_files/49445/4176108588.parquet,49445,4176108588,please
train_landmark_files/4718/4176888594.parquet,4718,4176888594,no
train_landmark_files/22343/4176961540.parquet,22343,4176961540,mom
train_landmark_files/18796/4178059640.parquet,18796,4178059640,hello
train_landmark_files/55372/4180347230.parquet,55372,4180347230,sad
train_landmark_files/22343/4181148260.parquet,22343,4181148260,sad
train_landmark_files/16069/4181970476.parquet,16069,4181970476,later
train_landmark_files/61333/4182565708.parquet,61333,4182565708,mom
train_landmark_files/36257/4183383674.parquet,36257,4183383674,hello
train_landmark_files/61333/4185346983.parquet,61333,4185346983,no
train_landmark_files/36257/4188551582.parquet,36257,4188551582,please
train_landmark_files/30680/4190630473.parquet,30680,4190630473,hello
train_landmark_files/34503/4191310166.parquet,34503,4191310166,hello
train_landmark_files/16069/419181320.parquet,16069,419181320,please
train_landmark_files/2044/419277239.parquet,2044,419277239,hello
train_landmark_files/28656/4193260846.parquet,28656,4193260846,hello
train_landmark_files/16069/4194022618.parquet,16069,4194022618,yes
train_landmark_files/34503/4195909176.parquet,34503,4195909176,no
train_landmark_files/30680/4196712946.parquet,30680,4196712946,yes
train_landmark_files/30680/4197122884.parquet,30680,4197122884,mom
train_landmark_files/53618/4197380081.parquet,53618,4197380081,yes
train_landmark_files/30680/4197620653.parquet,30680,4197620653,hello
train_landmark_files/36257/4198480288.parquet,36257,4198480288,no
train_landmark_files/53618/4200862050.parquet,53618,4200862050,please
train_landmark_files/32319/4202914201.parquet,32319,4202914201,yes
train_landmark_files/28656/4203289775.parquet,28656,4203289775,thankyou
train_landmark_files/16069/4203690075.parquet,16069,4203690075,happy
train_landmark_files/34503/4203845117.parquet,34503,4203845117,please
train_landmark_files/37779/4204621027.parquet,37779,4204621027,mom
train_landmark_files/37779/4205191023.parquet,37779,4205191023,no
train_landmark_files/37779/420613892.parquet,37779,420613892,yes
train_landmark_files/53618/4208559726.parquet,53618,4208559726,later
train_landmark_files/32319/4210285106.parquet,32319,4210285106,yes
train_landmark_files/49445/4210454058.parquet,49445,4210454058,mom
train_landmark_files/37055/42110712.parquet,37055,42110712,yes
train_landmark_files/55372/4212350669.parquet,55372,4212350669,yes
train_landmark_files/61333/4216217314.parquet,61333,4216217314,happy
train_landmark_files/37779/4216383559.parquet,37779,4216383559,later
train_landmark_files/18796/4216395097.parquet,18796,4216395097,thankyou
train_landmark_files/34503/4216754011.parquet,34503,4216754011,sad
train_landmark_files/55372/4216776939.parquet,55372,4216776939,dad
train_landmark_files/49445/4220542193.parquet,49445,4220542193,sad
train_landmark_files/55372/4220601182.parquet,55372,4220601182,please
train_landmark_files/22343/4220949488.parquet,22343,4220949488,happy
train_landmark_files/28656/4221476984.parquet,28656,4221476984,sad
train_landmark_files/27610/4222355729.parquet,27610,4222355729,happy
train_landmark_files/34503/4222462939.parquet,34503,4222462939,mom
train_landmark_files/49445/4222591389.parquet,49445,4222591389,happy
train_landmark_files/36257/4222949878.parquet,36257,4222949878,hello
train_landmark_files/2044/42232713.parquet,2044,42232713,happy
train_landmark_files/34503/4223537013.parquet,34503,4223537013,no
train_landmark_files/49445/4225416097.parquet,49445,4225416097,hello
train_landmark_files/4718/4227342754.parquet,4718,4227342754,happy
train_landmark_files/30680/4228061833.parquet,30680,4228061833,no
train_landmark_files/37779/422979674.parquet,37779,422979674,please
train_landmark_files/49445/4231439046.parquet,49445,4231439046,dad
train_landmark_files/18796/4232797814.parquet,18796,4232797814,yes
train_landmark_files/16069/4233710692.parquet,16069,4233710692,mom
train_landmark_files/36257/4234845313.parquet,36257,4234845313,yes
train_landmark_files/49445/4237812831.parquet,49445,4237812831,dad
train_landmark_files/4718/423896695.parquet,4718,423896695,dad
train_landmark_files/34503/4239851730.parquet,34503,4239851730,mom
train_landmark_files/22343/4241741842.parquet,22343,4241741842,dad
train_landmark_files/62590/4242628412.parquet,62590,4242628412,mom
train_landmark_files/26734/4243674319.parquet,26734,4243674319,sad
train_landmark_files/25571/4244462735.parquet,25571,4244462735,mom
train_landmark_files/61333/424483253.parquet,61333,424483253,yes
train_landmark_files/22343/4244881780.parquet,22343,4244881780,dad
train_landmark_files/32319/4247076542.parquet,32319,4247076542,later
train_landmark_files/27610/4247412189.parquet,27610,4247412189,mom
train_landmark_files/49445/4248077898.parquet,49445,4248077898,please
train_landmark_files/18796/4248707213.parquet,18796,4248707213,sad
train_landmark_files/22343/4249096913.parquet,22343,4249096913,please
train_landmark_files/28656/4249804146.parquet,28656,4249804146,thankyou
train_landmark_files/25571/4250808367.parquet,25571,4250808367,happy
train_landmark_files/26734/4252185060.parquet,26734,4252185060,sad
train_landmark_files/55372/4252298765.parquet,55372,4252298765,hello
train_landmark_files/22343/4252318676.parquet,22343,4252318676,mom
train_landmark_files/53618/4253613547.parquet,53618,4253613547,no
train_landmark_files/26734/4254900090.parquet,26734,4254900090,hello
train_landmark_files/36257/4255047557.parquet,36257,4255047557,later
train_landmark_files/53618/4255145038.parquet,53618,4255145038,no
train_landmark_files/34503/4255399851.parquet,34503,4255399851,please
train_landmark_files/37779/4255677452.parquet,37779,4255677452,hello
train_landmark_files/55372/425597571.parquet,55372,425597571,dad
train_landmark_files/53618/4256297836.parquet,53618,4256297836,yes
train_landmark_files/2044/4256546448.parquet,2044,4256546448,sad
train_landmark_files/22343/4258061030.parquet,22343,4258061030,happy
train_landmark_files/34503/4258384851.parquet,34503,4258384851,thankyou
train_landmark_files/30680/425936472.parquet,30680,425936472,dad
train_landmark_files/34503/4259468828.parquet,34503,4259468828,mom
train_landmark_files/53618/4259648305.parquet,53618,4259648305,thankyou
train_landmark_files/61333/426015531.parquet,61333,426015531,hello
train_landmark_files/53618/4260304694.parquet,53618,4260304694,mom
train_landmark_files/27610/4260348981.parquet,27610,4260348981,hello
train_landmark_files/37055/4260651177.parquet,37055,4260651177,sad
train_landmark_files/29302/4263137304.parquet,29302,4263137304,please
train_landmark_files/26734/4263172124.parquet,26734,4263172124,please
train_landmark_files/4718/4263285674.parquet,4718,4263285674,later
train_landmark_files/4718/4263861753.parquet,4718,4263861753,thankyou
train_landmark_files/37779/4264620930.parquet,37779,4264620930,later
train_landmark_files/27610/4265101773.parquet,27610,4265101773,mom
train_landmark_files/53618/4266042304.parquet,53618,4266042304,hello
train_landmark_files/4718/4266261765.parquet,4718,4266261765,sad
train_landmark_files/37055/4266993362.parquet,37055,4266993362,thankyou
train_landmark_files/16069/4267245653.parquet,16069,4267245653,later
train_landmark_files/25571/4270918998.parquet,25571,4270918998,dad
train_landmark_files/28656/4272510797.parquet,28656,4272510797,mom
train_landmark_files/36257/4273656053.parquet,36257,4273656053,yes
train_landmark_files/16069/4273810503.parquet,16069,4273810503,yes
train_landmark_files/53618/4275597463.parquet,53618,4275597463,mom
train_landmark_files/25571/4277656078.parquet,25571,4277656078,later
train_landmark_files/27610/4277857530.parquet,27610,4277857530,yes
train_landmark_files/55372/4278250638.parquet,55372,4278250638,later
train_landmark_files/26734/4279154700.parquet,26734,4279154700,hello
train_landmark_files/26734/4280075606.parquet,26734,4280075606,sad
train_landmark_files/16069/4280078256.parquet,16069,4280078256,later
train_landmark_files/4718/4282071514.parquet,4718,4282071514,happy
train_landmark_files/36257/4283307014.parquet,36257,4283307014,sad
train_landmark_files/26734/4285062386.parquet,26734,4285062386,mom
train_landmark_files/25571/42875216.parquet,25571,42875216,thankyou
train_landmark_files/61333/4287669808.parquet,61333,4287669808,later
train_landmark_files/61333/4287934637.parquet,61333,4287934637,dad
train_landmark_files/22343/4289715705.parquet,22343,4289715705,hello
train_landmark_files/2044/4290232252.parquet,2044,4290232252,hello
train_landmark_files/4718/429304417.parquet,4718,429304417,sad
train_landmark_files/37779/4293426127.parquet,37779,4293426127,hello
train_landmark_files/27610/432575227.parquet,27610,432575227,please
train_landmark_files/30680/432814746.parquet,30680,432814746,thankyou
train_landmark_files/18796/433694077.parquet,18796,433694077,yes
train_landmark_files/22343/434024714.parquet,22343,434024714,hello
train_landmark_files/2044/434424466.parquet,2044,434424466,no
train_landmark_files/36257/435096230.parquet,36257,435096230,yes
train_landmark_files/53618/435203759.parquet,53618,435203759,later
train_landmark_files/37779/435416145.parquet,37779,435416145,mom
train_landmark_files/49445/435978481.parquet,49445,435978481,hello
train_landmark_files/2044/436427070.parquet,2044,436427070,mom
train_landmark_files/27610/437122408.parquet,27610,437122408,yes
train_landmark_files/2044/43733510.parquet,2044,43733510,happy
train_landmark_files/25571/438154661.parquet,25571,438154661,no
train_landmark_files/29302/44071028.parquet,29302,44071028,hello
train_landmark_files/49445/441482598.parquet,49445,441482598,happy
train_landmark_files/22343/444396496.parquet,22343,444396496,mom
train_landmark_files/49445/444677626.parquet,49445,444677626,hello
train_landmark_files/28656/448539936.parquet,28656,448539936,yes
train_landmark_files/32319/44909074.parquet,32319,44909074,please
train_landmark_files/26734/449388040.parquet,26734,449388040,later
train_landmark_files/27610/449841747.parquet,27610,449841747,thankyou
train_landmark_files/16069/451137042.parquet,16069,451137042,yes
train_landmark_files/34503/451310932.parquet,34503,451310932,mom
train_landmark_files/26734/451566800.parquet,26734,451566800,sad
train_landmark_files/2044/452977223.parquet,2044,452977223,happy
train_landmark_files/29302/454183313.parquet,29302,454183313,later
train_landmark_files/32319/456813395.parquet,32319,456813395,dad
train_landmark_files/26734/456918171.parquet,26734,456918171,hello
train_landmark_files/27610/459636727.parquet,27610,459636727,thankyou
train_landmark_files/55372/461423715.parquet,55372,461423715,yes
train_landmark_files/29302/462616682.parquet,29302,462616682,sad
train_landmark_files/37779/463231869.parquet,37779,463231869,yes
train_landmark_files/18796/463513101.parquet,18796,463513101,please
train_landmark_files/22343/464657859.parquet,22343,464657859,thankyou
train_landmark_files/29302/465071024.parquet,29302,465071024,please
train_landmark_files/25571/465110518.parquet,25571,465110518,yes
train_landmark_files/22343/467002834.parquet,22343,467002834,no
train_landmark_files/4718/468121184.parquet,4718,468121184,hello
train_landmark_files/34503/468406618.parquet,34503,468406618,thankyou
train_landmark_files/34503/469139414.parquet,34503,469139414,later
train_landmark_files/36257/469740671.parquet,36257,469740671,no
train_landmark_files/36257/46978655.parquet,36257,46978655,please
train_landmark_files/61333/470105854.parquet,61333,470105854,happy
train_landmark_files/18796/474037743.parquet,18796,474037743,yes
train_landmark_files/32319/475707723.parquet,32319,475707723,please
train_landmark_files/34503/47650055.parquet,34503,47650055,yes
train_landmark_files/28656/477085341.parquet,28656,477085341,please
train_landmark_files/22343/477221281.parquet,22343,477221281,later
train_landmark_files/37779/47749182.parquet,37779,47749182,no
train_landmark_files/29302/479318233.parquet,29302,479318233,sad
train_landmark_files/2044/480037305.parquet,2044,480037305,please
train_landmark_files/34503/480100968.parquet,34503,480100968,hello
train_landmark_files/28656/481407740.parquet,28656,481407740,no
train_landmark_files/36257/48182033.parquet,36257,48182033,yes
train_landmark_files/29302/481969455.parquet,29302,481969455,mom
train_landmark_files/22343/483592241.parquet,22343,483592241,hello
train_landmark_files/28656/484251072.parquet,28656,484251072,yes
train_landmark_files/22343/484487836.parquet,22343,484487836,mom
train_landmark_files/25571/487698134.parquet,25571,487698134,please
train_landmark_files/25571/488358380.parquet,25571,488358380,please
train_landmark_files/25571/49559558.parquet,25571,49559558,sad
train_landmark_files/34503/49705899.parquet,34503,49705899,mom
train_landmark_files/16069/497384476.parquet,16069,497384476,hello
train_landmark_files/55372/499857416.parquet,55372,499857416,mom
train_landmark_files/22343/500129578.parquet,22343,500129578,happy
train_landmark_files/37055/501237492.parquet,37055,501237492,later
train_landmark_files/29302/50184919.parquet,29302,50184919,thankyou
train_landmark_files/22343/502036817.parquet,22343,502036817,thankyou
train_landmark_files/32319/502989587.parquet,32319,502989587,sad
train_landmark_files/25571/503135720.parquet,25571,503135720,happy
train_landmark_files/32319/505267348.parquet,32319,505267348,thankyou
train_landmark_files/61333/506940108.parquet,61333,506940108,happy
train_landmark_files/16069/507017716.parquet,16069,507017716,no
train_landmark_files/55372/507506613.parquet,55372,507506613,no
train_landmark_files/22343/508048079.parquet,22343,508048079,hello
train_landmark_files/36257/508741199.parquet,36257,508741199,hello
train_landmark_files/4718/509383953.parquet,4718,509383953,later
train_landmark_files/37055/510690162.parquet,37055,510690162,dad
train_landmark_files/53618/512199423.parquet,53618,512199423,please
train_landmark_files/29302/515107388.parquet,29302,515107388,dad
train_landmark_files/16069/515135749.parquet,16069,515135749,mom
train_landmark_files/22343/515537721.parquet,22343,515537721,please
train_landmark_files/34503/517083949.parquet,34503,517083949,later
train_landmark_files/30680/51910920.parquet,30680,51910920,sad
train_landmark_files/34503/519921990.parquet,34503,519921990,happy
train_landmark_files/2044/520397645.parquet,2044,520397645,mom
train_landmark_files/26734/521465401.parquet,26734,521465401,no
train_landmark_files/26734/521740340.parquet,26734,521740340,no
train_landmark_files/25571/522221390.parquet,25571,522221390,yes
train_landmark_files/49445/52485978.parquet,49445,52485978,please
train_landmark_files/62590/526081154.parquet,62590,526081154,sad
train_landmark_files/18796/526684427.parquet,18796,526684427,happy
train_landmark_files/29302/527821184.parquet,29302,527821184,mom
train_landmark_files/4718/528602456.parquet,4718,528602456,later
train_landmark_files/29302/529220920.parquet,29302,529220920,please
train_landmark_files/61333/529783439.parquet,61333,529783439,happy
train_landmark_files/26734/530427332.parquet,26734,530427332,later
train_landmark_files/53618/53315655.parquet,53618,53315655,dad
train_landmark_files/55372/534860680.parquet,55372,534860680,please
train_landmark_files/30680/534971972.parquet,30680,534971972,hello
train_landmark_files/37055/538767159.parquet,37055,538767159,no
train_landmark_files/16069/539033439.parquet,16069,539033439,later
train_landmark_files/27610/540076389.parquet,27610,540076389,thankyou
train_landmark_files/49445/541129045.parquet,49445,541129045,mom
train_landmark_files/37055/541501048.parquet,37055,541501048,sad
train_landmark_files/49445/542854897.parquet,49445,542854897,no
train_landmark_files/55372/545364215.parquet,55372,545364215,hello
train_landmark_files/16069/545912428.parquet,16069,545912428,later
train_landmark_files/55372/546847697.parquet,55372,546847697,no
train_landmark_files/2044/54936239.parquet,2044,54936239,sad
train_landmark_files/29302/552170290.parquet,29302,552170290,hello
train_landmark_files/27610/554303131.parquet,27610,554303131,please
train_landmark_files/30680/556520396.parquet,30680,556520396,sad
train_landmark_files/61333/557539878.parquet,61333,557539878,dad
train_landmark_files/36257/558182775.parquet,36257,558182775,happy
train_landmark_files/62590/559497991.parquet,62590,559497991,no
train_landmark_files/32319/560554765.parquet,32319,560554765,happy
train_landmark_files/36257/561201616.parquet,36257,561201616,mom
train_landmark_files/22343/563133155.parquet,22343,563133155,later
train_landmark_files/16069/564542750.parquet,16069,564542750,happy
train_landmark_files/22343/565886586.parquet,22343,565886586,yes
train_landmark_files/26734/566957666.parquet,26734,566957666,dad
train_landmark_files/29302/568163875.parquet,29302,568163875,hello
train_landmark_files/61333/569668027.parquet,61333,569668027,yes
train_landmark_files/26734/570019446.parquet,26734,570019446,dad
train_landmark_files/4718/570733568.parquet,4718,570733568,happy
train_landmark_files/18796/572257260.parquet,18796,572257260,dad
train_landmark_files/37055/57247545.parquet,37055,57247545,happy
train_landmark_files/4718/576124600.parquet,4718,576124600,sad
train_landmark_files/29302/576611508.parquet,29302,576611508,dad
train_landmark_files/27610/577935408.parquet,27610,577935408,hello
train_landmark_files/34503/578904735.parquet,34503,578904735,hello
train_landmark_files/16069/579280412.parquet,16069,579280412,thankyou
train_landmark_files/29302/579576215.parquet,29302,579576215,later
train_landmark_files/34503/579643156.parquet,34503,579643156,hello
train_landmark_files/55372/579809159.parquet,55372,579809159,thankyou
train_landmark_files/22343/580489258.parquet,22343,580489258,happy
train_landmark_files/27610/580514808.parquet,27610,580514808,dad
train_landmark_files/37055/581032810.parquet,37055,581032810,no
train_landmark_files/16069/582323938.parquet,16069,582323938,mom
train_landmark_files/29302/582484209.parquet,29302,582484209,yes
train_landmark_files/49445/589004313.parquet,49445,589004313,sad
train_landmark_files/37779/589088661.parquet,37779,589088661,hello
train_landmark_files/49445/589237045.parquet,49445,589237045,later
train_landmark_files/32319/589897096.parquet,32319,589897096,dad
train_landmark_files/16069/591178957.parquet,16069,591178957,dad
train_landmark_files/4718/592543759.parquet,4718,592543759,please
train_landmark_files/34503/593575094.parquet,34503,593575094,yes
train_landmark_files/62590/594634446.parquet,62590,594634446,no
train_landmark_files/25571/596742258.parquet,25571,596742258,no
train_landmark_files/28656/597127327.parquet,28656,597127327,happy
train_landmark_files/18796/598048142.parquet,18796,598048142,dad
train_landmark_files/37779/600636532.parquet,37779,600636532,yes
train_landmark_files/37055/601150254.parquet,37055,601150254,yes
train_landmark_files/18796/601964800.parquet,18796,601964800,sad
train_landmark_files/2044/604520569.parquet,2044,604520569,yes
train_landmark_files/30680/604793404.parquet,30680,604793404,sad
train_landmark_files/2044/604950927.parquet,2044,604950927,later
train_landmark_files/32319/605523721.parquet,32319,605523721,later
train_landmark_files/49445/606037959.parquet,49445,606037959,hello
train_landmark_files/53618/606840501.parquet,53618,606840501,thankyou
train_landmark_files/25571/607856250.parquet,25571,607856250,no
train_landmark_files/16069/609398419.parquet,16069,609398419,mom
train_landmark_files/61333/61055427.parquet,61333,61055427,hello
train_landmark_files/2044/612565976.parquet,2044,612565976,yes
train_landmark_files/26734/613783307.parquet,26734,613783307,sad
train_landmark_files/2044/613787877.parquet,2044,613787877,please
train_landmark_files/53618/613849231.parquet,53618,613849231,dad
train_landmark_files/62590/614187965.parquet,62590,614187965,hello
train_landmark_files/32319/614643207.parquet,32319,614643207,please
train_landmark_files/37779/61556994.parquet,37779,61556994,please
train_landmark_files/28656/617379972.parquet,28656,617379972,please
train_landmark_files/62590/618119430.parquet,62590,618119430,no
train_landmark_files/49445/618444044.parquet,49445,618444044,thankyou
train_landmark_files/37055/619648338.parquet,37055,619648338,dad
train_landmark_files/18796/619738822.parquet,18796,619738822,later
train_landmark_files/18796/619864656.parquet,18796,619864656,sad
train_landmark_files/61333/620227575.parquet,61333,620227575,yes
train_landmark_files/27610/620551380.parquet,27610,620551380,please
train_landmark_files/27610/62197682.parquet,27610,62197682,dad
train_landmark_files/29302/622382285.parquet,29302,622382285,no
train_landmark_files/16069/622750988.parquet,16069,622750988,dad
train_landmark_files/49445/624029749.parquet,49445,624029749,hello
train_landmark_files/25571/626048964.parquet,25571,626048964,dad
train_landmark_files/34503/627726019.parquet,34503,627726019,hello
train_landmark_files/32319/629766969.parquet,32319,629766969,no
train_landmark_files/32319/629907902.parquet,32319,629907902,no
train_landmark_files/4718/63080087.parquet,4718,63080087,hello
train_landmark_files/29302/630917669.parquet,29302,630917669,dad
train_landmark_files/25571/631767395.parquet,25571,631767395,please
train_landmark_files/62590/631848030.parquet,62590,631848030,dad
train_landmark_files/27610/632257119.parquet,27610,632257119,no
train_landmark_files/49445/632819745.parquet,49445,632819745,hello
train_landmark_files/32319/633049136.parquet,32319,633049136,please
train_landmark_files/25571/636843237.parquet,25571,636843237,hello
train_landmark_files/30680/637062095.parquet,30680,637062095,no
train_landmark_files/37055/637088317.parquet,37055,637088317,mom
train_landmark_files/25571/637526044.parquet,25571,637526044,dad
train_landmark_files/34503/637616269.parquet,34503,637616269,no
train_landmark_files/4718/638208279.parquet,4718,638208279,sad
train_landmark_files/27610/638953582.parquet,27610,638953582,please
train_landmark_files/49445/640922432.parquet,49445,640922432,mom
train_landmark_files/61333/64258967.parquet,61333,64258967,sad
train_landmark_files/29302/643093985.parquet,29302,643093985,please
train_landmark_files/27610/643341510.parquet,27610,643341510,no
train_landmark_files/28656/645175559.parquet,28656,645175559,yes
train_landmark_files/25571/646280777.parquet,25571,646280777,mom
train_landmark_files/36257/647311120.parquet,36257,647311120,no
train_landmark_files/61333/649793223.parquet,61333,649793223,sad
train_landmark_files/37779/65550773.parquet,37779,65550773,thankyou
train_landmark_files/61333/65568424.parquet,61333,65568424,please
train_landmark_files/16069/655764749.parquet,16069,655764749,sad
train_landmark_files/36257/655950441.parquet,36257,655950441,mom
train_landmark_files/28656/657874531.parquet,28656,657874531,hello
train_landmark_files/32319/658405524.parquet,32319,658405524,no
train_landmark_files/49445/658571810.parquet,49445,658571810,thankyou
train_landmark_files/27610/658893428.parquet,27610,658893428,mom
train_landmark_files/29302/658914408.parquet,29302,658914408,please
train_landmark_files/26734/660288856.parquet,26734,660288856,no
train_landmark_files/16069/6623499.parquet,16069,6623499,thankyou
train_landmark_files/28656/662915377.parquet,28656,662915377,sad
train_landmark_files/22343/663708281.parquet,22343,663708281,later
train_landmark_files/2044/664300278.parquet,2044,664300278,happy
train_landmark_files/49445/66446470.parquet,49445,66446470,hello
train_landmark_files/27610/665104892.parquet,27610,665104892,hello
train_landmark_files/29302/665206298.parquet,29302,665206298,thankyou
train_landmark_files/53618/666007767.parquet,53618,666007767,yes
train_landmark_files/26734/666488598.parquet,26734,666488598,sad
train_landmark_files/25571/666912052.parquet,25571,666912052,please
train_landmark_files/16069/668368928.parquet,16069,668368928,no
train_landmark_files/55372/670142603.parquet,55372,670142603,happy
train_landmark_files/26734/67119514.parquet,26734,67119514,happy
train_landmark_files/36257/671733444.parquet,36257,671733444,dad
train_landmark_files/62590/672109270.parquet,62590,672109270,mom
train_landmark_files/28656/672262992.parquet,28656,672262992,hello
train_landmark_files/27610/672466693.parquet,27610,672466693,mom
train_landmark_files/62590/673220977.parquet,62590,673220977,dad
train_landmark_files/55372/674214847.parquet,55372,674214847,mom
train_landmark_files/25571/676580051.parquet,25571,676580051,later
train_landmark_files/49445/67841754.parquet,49445,67841754,sad
train_landmark_files/29302/683517716.parquet,29302,683517716,thankyou
train_landmark_files/25571/684591705.parquet,25571,684591705,later
train_landmark_files/55372/685145140.parquet,55372,685145140,hello
train_landmark_files/37779/687729222.parquet,37779,687729222,sad
train_landmark_files/62590/688107254.parquet,62590,688107254,please
train_landmark_files/2044/688776128.parquet,2044,688776128,mom
train_landmark_files/22343/690118204.parquet,22343,690118204,hello
train_landmark_files/49445/691285097.parquet,49445,691285097,yes
train_landmark_files/37779/692960753.parquet,37779,692960753,thankyou
train_landmark_files/4718/693176659.parquet,4718,693176659,sad
train_landmark_files/53618/693593536.parquet,53618,693593536,hello
train_landmark_files/37779/696418156.parquet,37779,696418156,thankyou
train_landmark_files/2044/696964622.parquet,2044,696964622,dad
train_landmark_files/27610/697980298.parquet,27610,697980298,happy
train_landmark_files/29302/698855643.parquet,29302,698855643,thankyou
train_landmark_files/36257/700492173.parquet,36257,700492173,happy
train_landmark_files/37055/701859971.parquet,37055,701859971,please
train_landmark_files/18796/702299459.parquet,18796,702299459,hello
train_landmark_files/4718/702946725.parquet,4718,702946725,yes
train_landmark_files/18796/703393355.parquet,18796,703393355,sad
train_landmark_files/4718/705053241.parquet,4718,705053241,no
train_landmark_files/30680/705889457.parquet,30680,705889457,dad
train_landmark_files/53618/706736585.parquet,53618,706736585,hello
train_landmark_files/61333/707115797.parquet,61333,707115797,please
train_landmark_files/36257/708917771.parquet,36257,708917771,no
train_landmark_files/16069/710102806.parquet,16069,710102806,sad
train_landmark_files/36257/711122278.parquet,36257,711122278,sad
train_landmark_files/2044/711992222.parquet,2044,711992222,dad
train_landmark_files/26734/712544289.parquet,26734,712544289,please
train_landmark_files/32319/71379593.parquet,32319,71379593,please
train_landmark_files/61333/715383896.parquet,61333,715383896,please
train_landmark_files/55372/715941725.parquet,55372,715941725,dad
train_landmark_files/2044/716416431.parquet,2044,716416431,no
train_landmark_files/62590/71647337.parquet,62590,71647337,happy
train_landmark_files/32319/717547445.parquet,32319,717547445,dad
train_landmark_files/49445/717690678.parquet,49445,717690678,mom
train_landmark_files/61333/719042208.parquet,61333,719042208,please
train_landmark_files/53618/719899288.parquet,53618,719899288,sad
train_landmark_files/26734/720460636.parquet,26734,720460636,please
train_landmark_files/36257/721424858.parquet,36257,721424858,yes
train_landmark_files/55372/722190644.parquet,55372,722190644,dad
train_landmark_files/4718/724906280.parquet,4718,724906280,sad
train_landmark_files/61333/725140921.parquet,61333,725140921,yes
train_landmark_files/62590/725781404.parquet,62590,725781404,no
train_landmark_files/29302/729140291.parquet,29302,729140291,happy
train_landmark_files/36257/730326076.parquet,36257,730326076,dad
train_landmark_files/37779/731190254.parquet,37779,731190254,no
train_landmark_files/55372/73180073.parquet,55372,73180073,yes
train_landmark_files/29302/735674580.parquet,29302,735674580,later
train_landmark_files/61333/737950067.parquet,61333,737950067,no
train_landmark_files/61333/739821689.parquet,61333,739821689,thankyou
train_landmark_files/49445/743353402.parquet,49445,743353402,please
train_landmark_files/28656/743714921.parquet,28656,743714921,hello
train_landmark_files/27610/74519459.parquet,27610,74519459,thankyou
train_landmark_files/55372/745277054.parquet,55372,745277054,later
train_landmark_files/62590/745651535.parquet,62590,745651535,later
train_landmark_files/49445/745912924.parquet,49445,745912924,later
train_landmark_files/28656/747001230.parquet,28656,747001230,mom
train_landmark_files/2044/749416505.parquet,2044,749416505,please
train_landmark_files/25571/751355914.parquet,25571,751355914,mom
train_landmark_files/30680/7524886.parquet,30680,7524886,please
train_landmark_files/26734/753509616.parquet,26734,753509616,mom
train_landmark_files/30680/755423976.parquet,30680,755423976,dad
train_landmark_files/27610/756731876.parquet,27610,756731876,yes
train_landmark_files/27610/757236653.parquet,27610,757236653,sad
train_landmark_files/34503/757253171.parquet,34503,757253171,hello
train_landmark_files/18796/757652887.parquet,18796,757652887,please
train_landmark_files/18796/758001778.parquet,18796,758001778,please
train_landmark_files/30680/759249840.parquet,30680,759249840,no
train_landmark_files/37779/759743047.parquet,37779,759743047,no
train_landmark_files/37779/759782643.parquet,37779,759782643,yes
train_landmark_files/37055/760654422.parquet,37055,760654422,no
train_landmark_files/37779/762720368.parquet,37779,762720368,hello
train_landmark_files/55372/763270138.parquet,55372,763270138,no
